Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1640000,3.242423,0.0,-0.0006854317,2999.0,0.0,0.0,1.0
1650000,3.2415898,0.0,-0.0016597804,2692.5,0.10220786929130554,0.10220786929130554,1.0
1660000,3.2358007,0.0,0.0010089588,2325.3333333333335,0.2245983878771464,0.2245983878771464,1.0
1670000,3.2389557,0.0,0.0018892034,2406.8,0.2466999888420105,0.2466999888420105,1.0
1680000,3.239924,0.0,0.0026921176,2999.0,0.0,0.0,1.0
1690000,3.239391,0.0,0.0022520549,2999.0,0.0,0.0,1.0
1700000,3.240257,0.0,0.0027123608,2999.0,0.0,0.0,1.0
1710000,3.241124,0.0,6.188666e-05,2999.0,0.0,0.0,1.0
1720000,3.241021,0.0,-0.0034312129,2999.0,0.0,0.0,1.0
1730000,3.2374449,0.0,0.0023255672,2999.0,0.0,0.0,1.0
1740000,3.2398903,0.0,0.0026973132,2999.0,0.0,0.0,1.0
1750000,3.240905,0.0,0.0027971864,2999.0,0.0,0.0,1.0
1760000,3.237424,0.0,0.00211652,2999.0,0.0,0.0,1.0
1770000,3.2401884,0.0,0.0017792262,2999.0,0.0,0.0,1.0
1780000,3.2419834,0.0,0.00015634885,2999.0,0.0,0.0,1.0
1790000,3.2386541,0.0,0.003182133,2999.0,0.0,0.0,1.0
1800000,3.242381,0.0,0.0006427899,2999.0,0.0,0.0,1.0
1810000,3.2416162,0.0,0.00026426837,2999.0,0.0,0.0,1.0
1820000,3.2382772,0.0,0.0009433303,2999.0,0.0,0.0,1.0
1830000,3.2379074,0.0,0.0020722332,2999.0,0.0,0.0,1.0
1840000,3.2391958,0.0,0.0011298852,2999.0,0.0,0.0,1.0
1850000,3.2412117,0.0,0.0014008811,2999.0,0.0,0.0,1.0
1860000,3.2376502,0.0,0.0029544611,2999.0,0.0,0.0,1.0
1870000,3.2371564,0.0,0.0027964474,2999.0,0.0,0.0,1.0
1880000,3.2377634,0.0,0.002571459,2999.0,0.0,0.0,1.0
1890000,3.2390995,0.0,0.0030146204,2999.0,0.0,0.0,1.0
1900000,3.240322,0.0,0.002777776,2999.0,0.0,0.0,1.0
1910000,3.239573,0.0,0.0023564377,2999.0,0.0,0.0,1.0
1920000,3.2378376,0.0,0.0017372807,2304.0,0.2315998524427414,0.2315998524427414,1.0
1930000,3.237844,0.0,0.0030511222,2999.0,0.0,0.0,1.0
1940000,3.239653,0.0,0.001947622,2401.4,0.24905000627040863,0.24905000627040863,1.0
1950000,3.2372878,0.0,0.002757337,2999.0,0.0,0.0,1.0
1960000,3.2398405,0.0,0.001282463,2253.75,0.19875999689102172,0.19875999689102172,1.0
1970000,3.2397833,0.0,0.0028103287,2999.0,0.0,0.0,1.0
1980000,3.2395232,0.0,0.0019869271,2999.0,0.0,0.0,1.0
1990000,3.2393477,0.0,0.0029654913,2999.0,0.0,0.0,1.0
2000000,3.242151,0.0,-0.0010443979,2999.0,0.0,0.0,1.0
2010000,3.241179,0.0,0.0028930784,2999.0,0.0,0.0,1.0
2020000,3.2396364,0.0,0.0030437834,2999.0,0.0,0.0,1.0
2030000,3.2373033,0.0,0.0027770977,2999.0,0.0,0.0,1.0
2040000,3.2423806,0.0,0.0009337539,2999.0,0.0,0.0,1.0
2050000,3.237715,0.0,0.0017774903,2999.0,0.0,0.0,1.0
2060000,3.2254918,0.0,0.0023812365,2999.0,0.0,0.0,1.0
2070000,3.2133672,0.0,0.0012634504,None,0.0,0.0,1.0
2080000,3.2196124,0.0,0.002558694,2999.0,0.0,0.0,1.0
2090000,3.2208233,0.0,0.0025814623,2999.0,0.0,0.0,1.0
2100000,3.2217505,0.0,0.000604201,2999.0,0.0,0.0,1.0
2110000,3.2179148,0.0,0.0018711224,2999.0,0.0,0.0,1.0
2120000,3.2188752,0.0,0.0019676285,2402.8,0.24844999611377716,0.24844999611377716,1.0
2130000,3.222187,0.0,-9.393227e-06,2999.0,0.0,0.0,1.0
2140000,3.2196167,0.0,0.0024115427,2259.75,0.19713332653045654,0.19713332653045654,1.0
2150000,3.215461,0.0,0.001724286,2999.0,0.0,0.0,1.0
2160000,3.219373,0.0,0.0025725265,2999.0,0.0,0.0,1.0
2170000,3.2149851,0.0,0.002536877,2999.0,0.0,0.0,1.0
2180000,3.2190323,0.0,0.002543493,2999.0,0.0,0.0,1.0
2190000,3.2194736,0.0,0.0027638697,2999.0,0.0,0.0,1.0
2200000,3.2172093,0.0,0.0024241142,2999.0,0.0,0.0,1.0
2210000,3.214381,0.0,0.0025221384,2999.0,0.0,0.0,1.0
2220000,3.2190926,0.0,0.002453197,2999.0,0.0,0.0,1.0
2230000,3.2179081,0.0,0.0023409182,2362.25,0.16979962587356567,0.16979962587356567,1.0
2240000,3.2197146,0.0,0.0017570539,2999.0,0.0,0.0,1.0
2250000,3.2201707,0.0,6.8066685e-05,2999.0,0.0,0.0,1.0
2260000,3.2186785,0.0,0.0015813585,2999.0,0.0,0.0,1.0
2270000,3.2196684,0.0,0.0026324042,2999.0,0.0,0.0,1.0
2280000,3.2215593,0.0,0.0027538629,2999.0,0.0,0.0,1.0
2290000,3.216871,0.0,0.002649372,2999.0,0.0,0.0,1.0
2300000,3.2235706,0.0,0.0027325503,2999.0,0.0,0.0,1.0
2310000,3.2240827,0.0,0.0006745205,2999.0,0.0,0.0,1.0
2320000,3.2191784,0.0,0.0016367004,2999.0,0.0,0.0,1.0
2330000,3.2224295,0.0,-0.00028106716,2999.0,0.0,0.0,1.0
2340000,3.2224407,0.0,0.0027446626,2999.0,0.0,0.0,1.0
2350000,3.2173295,0.0,0.0026513166,2999.0,0.0,0.0,1.0
2360000,3.2205598,0.0,0.0025860043,2999.0,0.0,0.0,1.0
2370000,3.219177,0.0,0.0027400777,2999.0,0.0,0.0,1.0
2380000,3.2181573,0.0,-0.00048441114,2999.0,0.0,0.0,1.0
2390000,3.220935,0.0,0.0025762632,2999.0,0.0,0.0,1.0
2400000,3.2171128,0.0,0.002577433,2999.0,0.0,0.0,1.0
2410000,3.2180264,0.0,0.002614778,2999.0,0.0,0.0,1.0
2420000,3.2176263,0.0,0.002489536,2999.0,0.0,0.0,1.0
2430000,3.218516,0.0,0.0026724332,2999.0,0.0,0.0,1.0
2440000,3.2184863,0.0,0.000563491,2999.0,0.0,0.0,1.0
2450000,3.2195911,0.0,0.0014845945,2999.0,0.0,0.0,1.0
2460000,3.2210124,0.0,0.0027140868,2999.0,0.0,0.0,1.0
2470000,3.2175312,0.0,0.0015644627,2999.0,0.0,0.0,1.0
2480000,3.223698,0.0,0.0006323932,2999.0,0.0,0.0,1.0
2490000,3.219933,0.0,0.0025975131,2999.0,0.0,0.0,1.0
2500000,3.2205002,0.0,-0.00027051553,2999.0,0.0,0.0,1.0
2510000,3.220516,0.0,0.0006045732,2999.0,0.0,0.0,1.0
2520000,3.2195263,0.0,0.0014337616,2999.0,0.0,0.0,1.0
2530000,3.2196162,0.0,0.0026360776,2999.0,0.0,0.0,1.0
2540000,3.2192736,0.0,0.0025129232,2999.0,0.0,0.0,1.0
2550000,3.2190585,0.0,0.0026287946,2999.0,0.0,0.0,1.0
2560000,3.216747,0.0,0.0020089217,2254.25,0.19857332706451417,0.19857332706451417,1.0
2570000,3.213328,0.0,0.0026913746,2999.0,0.0,0.0,1.0
2580000,3.1783416,0.0,0.0027356618,None,0.0,0.0,1.0
2590000,3.2117338,0.0,0.0013463347,2005.3333333333333,0.19874666929244994,0.19874666929244994,1.0
2600000,3.2093918,0.0,0.0020923377,2999.0,0.0,0.0,1.0
2610000,3.2076752,0.0,0.001595513,2999.0,0.0,0.0,1.0
2620000,3.206951,0.0,0.0013745632,2252.5,0.19902666807174682,0.19902666807174682,1.0
2630000,3.20696,0.0,0.00122005,2999.0,0.0,0.0,1.0
2640000,3.2077324,0.0,0.0021946665,2999.0,0.0,0.0,1.0
2650000,3.2083178,0.0,0.0013049991,2999.0,0.0,0.0,1.0
2660000,3.2074516,0.0,0.0006626063,2999.0,0.0,0.0,1.0
2670000,3.2033617,0.0,0.002879239,1805.4,0.39789332151412965,0.39789332151412965,1.0
2680000,3.2059927,0.0,0.002029655,2999.0,0.0,0.0,1.0
2690000,3.2088299,0.0,0.0027139666,2999.0,0.0,0.0,1.0
2700000,3.2042356,0.0,0.0028304197,2999.0,0.0,0.0,1.0
2710000,3.206655,0.0,0.00411762,1753.75,0.3321057200431824,0.3321057200431824,1.0
2720000,3.2055717,0.0,0.0021888167,2999.0,0.0,0.0,1.0
2730000,3.2064226,0.0,0.0026390362,2999.0,0.0,0.0,1.0
2740000,3.205462,0.0,0.002846999,2999.0,0.0,0.0,1.0
2750000,3.2051754,0.0,0.00262153,2999.0,0.0,0.0,1.0
2760000,3.2098274,0.0,0.0014839359,2268.25,-0.3333333333333333,-0.3333333333333333,1.0
2770000,3.2099519,0.0,-0.0005635886,2999.0,0.0,0.0,1.0
2780000,3.2088933,0.0,0.0025677416,2999.0,0.0,0.0,1.0
2790000,3.2086313,0.0,0.0021010134,2999.0,0.0,0.0,1.0
2800000,3.2072291,0.0,0.0013416206,2258.75,0.1973866581916809,0.1973866581916809,1.0
2810000,3.2077353,0.0,0.003015294,2255.0,0.2479500025510788,0.2479500025510788,1.0
2820000,3.2054336,0.0,0.0026636315,2999.0,0.0,0.0,1.0
2830000,3.2082324,0.0,0.0013944918,2999.0,0.0,0.0,1.0
2840000,3.2044744,0.0,0.0009221765,2999.0,0.0,0.0,1.0
2850000,3.2060075,0.0,0.0015073263,1840.0,0.38634826242923737,0.38634826242923737,1.0
2860000,3.2072086,0.0,0.0020312052,2999.0,0.0,0.0,1.0
2870000,3.2101126,0.0,0.002723375,2999.0,0.0,0.0,1.0
2880000,3.2077072,0.0,0.0021262004,2196.0,-0.043600574135780334,-0.043600574135780334,1.0
2890000,3.2071435,0.0,0.0016178448,2999.0,0.0,0.0,1.0
2900000,3.207037,0.0,-0.00023486941,2037.3333333333333,0.2404666692018509,0.2404666692018509,1.0
2910000,3.208726,0.0,-9.879556e-05,2999.0,0.0,0.0,1.0
2920000,3.210612,0.0,0.00064799824,1884.6,0.3095552821954091,0.3095552821954091,1.0
2930000,3.2081711,0.0,-0.0007095729,2999.0,0.0,0.0,1.0
2940000,3.207358,0.0,0.0011361025,2999.0,0.0,0.0,1.0
2950000,3.2065644,0.0,0.0028976086,2999.0,0.0,0.0,1.0
2960000,3.2082448,0.0,0.0012939367,2999.0,0.0,0.0,1.0
2970000,3.205341,0.0,0.0020675084,2999.0,0.0,0.0,1.0
2980000,3.2048187,0.0,0.0022009336,1889.0,0.18858660459518434,0.18858660459518434,1.0
2990000,3.2063315,0.0,0.0025683937,1807.8,0.4820220669110616,0.4820220669110616,1.0
3000000,3.2084754,0.0,0.002091553,2999.0,0.0,0.0,1.0
3010000,3.2067544,0.0,0.0014700266,2999.0,0.0,0.0,1.0
3020000,3.2048259,0.0,0.00072665524,2999.0,0.0,0.0,1.0
3030000,3.2079794,0.0,0.002570792,2999.0,0.0,0.0,1.0
3040000,3.204145,0.0,0.0029747926,2404.8,0.2475833296775818,0.2475833296775818,1.0
3050000,3.207297,0.0,0.0027045687,2999.0,0.0,0.0,1.0
3060000,3.2081118,0.0,0.0024877707,2999.0,0.0,0.0,1.0
3070000,3.2072499,0.0,0.0027137406,2999.0,0.0,0.0,1.0
3080000,3.2107701,0.0,0.0024840073,2999.0,0.0,0.0,1.0
3090000,3.211492,0.0,0.0019894105,None,0.0,0.0,1.0
3100000,3.2135642,0.0,0.0014255686,2999.0,0.0,0.0,1.0
3110000,3.2105203,0.0,0.0014756359,2999.0,0.0,0.0,1.0
3120000,3.2101934,0.0,0.0018839644,2999.0,0.0,0.0,1.0
3130000,3.2143376,0.0,0.0021293305,2999.0,0.0,0.0,1.0
3140000,3.2110763,0.0,0.0017492532,2999.0,0.0,0.0,1.0
3150000,3.211593,0.0,0.0020310213,2999.0,0.0,0.0,1.0
3160000,3.2151222,0.0,0.0012549717,2999.0,0.0,0.0,1.0
3170000,3.21262,0.0,0.0017339488,2999.0,0.0,0.0,1.0
3180000,3.2084277,0.0,0.0026151529,2479.4,0.1731863498687744,0.1731863498687744,1.0
3190000,3.2112067,0.0,0.0020690707,2999.0,0.0,0.0,1.0
3200000,3.2141998,0.0,0.0017975647,2999.0,0.0,0.0,1.0
3210000,3.21083,0.0,0.0020164698,2999.0,0.0,0.0,1.0
3220000,3.2142704,0.0,0.0017134644,2999.0,0.0,0.0,1.0
3230000,3.215482,0.0,0.00044439491,2999.0,0.0,0.0,1.0
3240000,3.2131114,0.0,0.0012556136,2999.0,0.0,0.0,1.0
3250000,3.2084825,0.0,0.004821968,2402.2,0.24868333339691162,0.24868333339691162,1.0
3260000,3.212811,0.0,0.00198745,2999.0,0.0,0.0,1.0
3270000,3.2090592,0.0,0.0018185191,2999.0,0.0,0.0,1.0
3280000,3.2084758,0.0,0.0018941278,2999.0,0.0,0.0,1.0
3290000,3.213543,0.0,0.0022315492,2999.0,0.0,0.0,1.0
3300000,3.2094116,0.0,0.0021072165,2471.2,0.1759730577468872,0.1759730577468872,1.0
3310000,3.2097938,0.0,0.0022208642,2999.0,0.0,0.0,1.0
3320000,3.2108557,0.0,0.0018733153,2999.0,0.0,0.0,1.0
3330000,3.2080786,0.0,0.0023837532,2422.8,0.19202666282653807,0.19202666282653807,1.0
3340000,3.2103136,0.0,0.0023499292,2526.4,0.15749274492263793,0.15749274492263793,1.0
